folder	file	line	reasons	hq_postal	rep_postal	hq_addr_snip	rep_addr_snip	法人番号	会社名
unit_million	8.csv	46	hq_rep_postal_same_addr_diff	447-0869	447-0869	愛知県碧南市山神町２－２６	愛知県碧南市山神町２－３０	6180301015962	株式会社城山電気商会
unit_million	8.csv	48	hq_rep_postal_same_addr_diff	443-0057	443-0057	愛知県蒲郡市中央本町１４－１５	愛知県蒲郡市中央本町３－１２	3180301011064	株式会社シーエンジ
unit_million	8.csv	50	hq_rep_postal_same_addr_diff	790-0056	790-0056	愛媛県松山市土居田町１５－３	愛媛県松山市土居田町１２－１	3500001003774	株式会社松山大洋工芸
unit_million	8.csv	52	hq_rep_postal_same_addr_diff	797-0045	797-0045	愛媛県西予市宇和町坂戸５５３－１	愛媛県西予市宇和町坂戸６６５－１	3500002012386	株式会社ゆうぼく
unit_million	8.csv	56	hq_rep_postal_same_addr_diff	311-1235	311-1235	茨城県ひたちなか市田中後４０－２	茨城県ひたちなか市田中後７５９１－１	3050001006617	株式会社エービス
unit_million	8.csv	60	hq_rep_postal_same_addr_diff	470-1161	470-1161	愛知県豊明市栄町坂畑１０－１	愛知県豊明市栄町裏畑１５	4180001069278	株式会社エスティーアオキ
unit_million	8.csv	67	hq_rep_all_identical_long	799-0705	799-0705	愛媛県四国中央市土居町野田甲６０９	愛媛県四国中央市土居町野田甲６０９	4500001015109	株式会社カミモリ
unit_million	8.csv	69	hq_rep_postal_same_addr_diff	315-0045	315-0045	茨城県石岡市高浜８８０番地	茨城県石岡市高浜８８０	4050003000864	合同会社廣瀨商店
unit_million	8.csv	71	hq_rep_postal_same_addr_diff	300-1412	300-1412	茨城県稲敷市柴崎８３８２－３	茨城県稲敷市柴崎９９	2050001025592	株式会社アサヒヤ
unit_million	8.csv	90	hq_rep_postal_same_addr_diff	028-7906	028-7906	岩手県九戸郡洋野町中野１２－１５－５	岩手県九戸郡洋野町中野１３－１９－７	1400002013272	有限会社丸大県北農林
unit_million	8.csv	94	hq_rep_postal_same_addr_diff	023-0831	023-0831	岩手県奥州市水沢姉体町字寺ノ西３７－１	岩手県奥州市水沢姉体町字稗田下２－２	7400601001135	株式会社アセットイノベーション
unit_million	8.csv	110	hq_rep_postal_same_addr_diff	503-0654	503-0654	岐阜県海津市海津町高須５２５	岐阜県海津市海津町高須５２６－２	7200003001885	株式会社かね善
unit_million	8.csv	125	hq_rep_postal_same_addr_diff	987-2233	987-2233	宮城県栗原市築館照越永平１－１	宮城県栗原市築館照越神田７－１７	7370201003337	株式会社ダイチ
unit_million	8.csv	130	hq_rep_postal_same_addr_diff	627-0201	627-0201	京都府京丹後市丹後町間人３７１８	京都府京丹後市丹後町間人２７６０	1130002033851	株式会社炭平旅館
unit_million	8.csv	142	hq_rep_all_identical_long	860-0079	860-0079	熊本県熊本市西区上熊本２－１－４６	熊本県熊本市西区上熊本２－１－４６	8330002008372	有限会社馬場商店
unit_million	8.csv	150	hq_rep_all_identical_long	861-8029	861-8029	熊本県熊本市東区西原２－１１－９７	熊本県熊本市東区西原２－１１－９７	6330001006924	株式会社新栄工業
unit_million	8.csv	157	hq_rep_all_identical_long	619-0215	619-0215	京都府木津川市梅美台５－１０－１１	京都府木津川市梅美台５－１０－１１	5130001050745	萬友商事株式会社
unit_million	8.csv	165	hq_rep_postal_same_addr_diff	373-0847	373-0847	群馬県太田市西新町１１２－１０	群馬県太田市西新町３０－１５	5070001019862	中村化成工業株式会社
unit_million	8.csv	178	hq_rep_postal_same_addr_diff	720-2124	720-2124	広島県福山市神辺町川南６６３	広島県福山市神辺町川南２６７－３	2240002038797	有限会社東洋自動車商会
unit_million	8.csv	181	hq_rep_postal_same_addr_diff	374-0005	374-0005	群馬県館林市花山町２５１５	群馬県館林市花山町２５４７－３	4070001032164	株式会社大久保養鶏場
unit_million	8.csv	182	hq_rep_postal_same_addr_diff	370-3501	370-3501	群馬県北群馬郡榛東村長岡２３３	群馬県北群馬郡榛東村長岡２３８－２	6070002027087	有限会社岩田養鶏場
unit_million	8.csv	185	hq_rep_postal_same_addr_diff	377-0816	377-0816	群馬県吾妻郡東吾妻町矢倉４７５－１	群馬県吾妻郡東吾妻町矢倉５５８－２	6070002037004	株式会社渡重機工業
unit_million	8.csv	189	hq_rep_postal_same_addr_diff	731-4214	731-4214	広島県安芸郡熊野町中溝４－７－２４	広島県安芸郡熊野町中溝４－１７－３	2240001036570	広島筆産業株式会社
unit_million	8.csv	192	hq_rep_postal_same_addr_diff	761-0612	761-0612	香川県木田郡三木町氷上２１９	香川県木田郡三木町氷上９４９－１パールなごみ１０２	1470001006799	ハイスキー食品工業株式会社
unit_million	8.csv	194	hq_rep_all_identical_long	781-0301	781-0301	高知県高知市春野町弘岡上２７８５	高知県高知市春野町弘岡上２７８５	7490002007582	有限会社見元園芸
unit_million	8.csv	195	hq_rep_postal_same_addr_diff	762-0025	762-0025	香川県坂出市川津町２９２３－４	香川県坂出市川津町２９５２－８	8470002015520	有限会社ヨシイ
unit_million	8.csv	200	hq_rep_postal_same_addr_diff	336-0024	336-0024	埼玉県さいたま市南区根岸３－５－２	埼玉県さいたま市南区根岸４－１８－１６－３０２	5030001092302	株式会社タナクロ
unit_million	8.csv	211	hq_rep_postal_same_addr_diff	331-0812	331-0812	埼玉県さいたま市北区宮原町２－１２７－１	埼玉県さいたま市北区宮原町２－１３－１－１１０２	5030001100849	サイエイホールディングス株式会社
unit_million	8.csv	219	hq_rep_postal_same_addr_diff	335-0023	335-0023	埼玉県戸田市本町４－２－１６	埼玉県戸田市本町１ー２５－２４	7030001021969	富士技研工業株式会社
unit_million	8.csv	221	hq_rep_postal_same_addr_diff	362-0002	362-0002	埼玉県上尾市南５２７－１	埼玉県上尾市南５２５－５	5030001041201	株式会社内山工業
unit_million	8.csv	224	hq_rep_postal_same_addr_diff	519-2501	519-2501	三重県多気郡大台町下真手７５４－１	三重県多気郡大台町下真手６６３	7190001011203	株式会社三重額椽
unit_million	8.csv	229	hq_rep_postal_same_addr_diff	999-8301	999-8301	山形県飽海郡遊佐町遊佐字京田９０－１	山形県飽海郡遊佐町遊佐字京田７２	5390001006705	グリーンストア株式会社
unit_million	8.csv	237	hq_rep_postal_same_addr_diff	400-0867	400-0867	山梨県甲府市青沼３－８－２４	山梨県甲府市青沼３―８―２４	3090001007669	株式会社きものあさ川
unit_million	8.csv	241	hq_rep_all_identical_long	403-0003	403-0003	山梨県富士吉田市大明見５－１２－１	山梨県富士吉田市大明見５－１２－１	2090001010327	株式会社二葉屋
unit_million	8.csv	242	hq_rep_postal_same_addr_diff	515-0205	515-0205	三重県松阪市豊原町９０９－１	三重県松阪市豊原町９０６－８	7190001010089	株式会社三重特機
unit_million	8.csv	247	hq_rep_postal_same_addr_diff	745-0851	745-0851	山口県周南市徳山５５８０－７	山口県周南市徳山６３７－１グランドヒルズ若草３番館４０１	7250001013936	株式会社ニーズ産業
unit_million	8.csv	255	hq_rep_postal_same_addr_diff	992-0011	992-0011	山形県米沢市中田町６７８－２	山形県米沢市中田町６８５－１	1390002013778	有限会社メルスドライブ
unit_million	8.csv	258	hq_rep_all_identical_long	892-0871	892-0871	鹿児島県鹿児島市吉野町３９０－３	鹿児島県鹿児島市吉野町３９０－３	4150001018106	株式会社南っこ
unit_million	8.csv	264	hq_rep_all_identical_long	895-0012	895-0012	鹿児島県薩摩川内市平佐町３４９３	鹿児島県薩摩川内市平佐町３４９３	9340001008446	アーチ株式会社
unit_million	8.csv	270	hq_rep_postal_same_addr_diff	520-0841	520-0841	滋賀県大津市美崎町７－７	滋賀県大津市美崎町１０－１４	5160001000557	キョウヤマ鋼業株式会社
unit_million	8.csv	271	hq_rep_postal_same_addr_diff	010-0041	010-0041	秋田県秋田市広面二ツ屋２４	秋田県秋田市広面字野添９８－６	6410002004992	株式会社コーワ
unit_million	8.csv	272	hq_rep_postal_same_addr_diff	013-0060	013-0060	秋田県横手市条里３丁目７番２２号	秋田県横手市条里３－７－２３	6410001008846	株式会社鈴木青果問屋
unit_million	8.csv	279	hq_rep_postal_same_addr_diff	950-0861	950-0861	新潟県新潟市東区中山１－１６－１０	新潟県新潟市東区中山６－１７－１５	8110001006671	株式会社ヨシハラギフト
unit_million	8.csv	283	hq_rep_all_identical_long	959-2021	959-2021	新潟県阿賀野市中央町１－１１－１７	新潟県阿賀野市中央町１－１１－１７	8110001011333	株式会社お茶の紫香園
unit_million	8.csv	286	hq_rep_postal_same_addr_diff	949-6102	949-6102	新潟県南魚沼郡湯沢町神立３７４－８	新潟県南魚沼郡湯沢町神立３５７－５	8110001026488	株式会社白旺舎
unit_million	8.csv	293	hq_rep_postal_same_addr_diff	950-2051	950-2051	新潟県新潟市西区寺尾朝日通１３－４	新潟県新潟市西区寺尾朝日通１９－１６	5110001001667	共栄産業株式会社
unit_million	8.csv	301	hq_rep_postal_same_addr_diff	224-0027	224-0027	神奈川県横浜市都筑区大棚町４８８番地２	神奈川県横浜市都筑区大棚町４８９	7020002007290	有限会社吉野市作商店
unit_million	8.csv	310	hq_rep_postal_same_addr_diff	216-0007	216-0007	神奈川県川崎市宮前区小台２－６－２ラポール宮前平３Ｆ	神奈川県川崎市宮前区小台２－６－２ラポール宮前平３階	3010901017824	株式会社ニュージーン
unit_million	8.csv	317	hq_rep_postal_same_addr_diff	252-0824	252-0824	神奈川県藤沢市打戻２９０４	神奈川県藤沢市打戻２８９９－１	8021001031842	株式会社永田農園
unit_million	8.csv	330	hq_rep_postal_same_addr_diff	031-0802	031-0802	青森県八戸市小中野１－１－６	青森県八戸市小中野１ー１－１２	2420001006712	株式会社山村陽一葬儀店
unit_million	8.csv	338	hq_rep_postal_same_addr_diff	417-0826	417-0826	静岡県富士市中里９３１	静岡県富士市中里１２８９	8080101008547	株式会社財商
unit_million	8.csv	345	hq_rep_postal_same_addr_diff	424-0053	424-0053	静岡県静岡市清水区渋川３－１１－１４	静岡県静岡市清水区渋川３－１１－２３シャレーム渋川２０３	5080001009103	堀谷株式会社
unit_million	8.csv	348	hq_rep_postal_same_addr_diff	419-0114	419-0114	静岡県田方郡函南町仁田楠台７７７－４	静岡県田方郡函南町仁田５１３	9080101005956	東部メディカルセンター株式会社
unit_million	8.csv	349	hq_rep_all_identical_long	411-0041	411-0041	静岡県三島市佐野見晴台１－２９－８	静岡県三島市佐野見晴台１－２９－８	6080102011832	有限会社メディケア
unit_million	8.csv	356	hq_rep_postal_same_addr_diff	921-8006	921-8006	石川県金沢市進和町１４	石川県金沢市進和町３０－９	7220001006538	前田鋼材株式会社
unit_million	8.csv	357	hq_rep_postal_same_addr_diff	920-0356	920-0356	石川県金沢市専光寺町カ３５	石川県金沢市専光寺町そ７１－１０	4220001003059	株式会社サトウ
unit_million	8.csv	358	hq_rep_postal_same_addr_diff	920-0205	920-0205	石川県金沢市大浦町ト６９	石川県金沢市大浦町リ６３－５	7220001007701	株式会社竹松組
unit_million	8.csv	371	hq_rep_postal_same_addr_diff	276-0020	276-0020	千葉県八千代市勝田台北１－１８－９	千葉県八千代市勝田台北１－５－７	6040001021317	株式会社ワタル
unit_million	8.csv	377	hq_rep_postal_same_addr_diff	267-0055	267-0055	千葉県千葉市緑区越智町１７１	千葉県千葉市緑区越智町７０５－４２４	3040002012747	有限会社わかな造園
unit_million	8.csv	388	hq_rep_postal_same_addr_diff	277-0022	277-0022	千葉県柏市泉町１－２６	千葉県柏市泉町１－２７Ｓ．Ｉ．Ｎ．第１ビル７Ｆ	3040001069020	株式会社スズキインターナショナル
unit_million	8.csv	390	hq_rep_postal_same_addr_diff	101-0021	101-0021	東京都千代田区外神田３－５－１２聖公会神田ビル４Ｆ	東京都千代田区外神田４－７－３秋葉原虎ビル９Ｆ	7040001082341	ユメノソラホールディングス株式会社
unit_million	8.csv	410	hq_rep_postal_same_addr_diff	599-8241	599-8241	大阪府堺市中区福田５３４－１７	大阪府堺市中区福田６４５－１５	6120101000047	株式会社アイズ商会
unit_million	8.csv	414	hq_rep_all_identical_long	558-0023	558-0023	大阪府大阪市住吉区山之内１－２２－１６	大阪府大阪市住吉区山之内１－２２－１６	8120001174708	株式会社HF
unit_million	8.csv	415	hq_rep_postal_same_addr_diff	599-8253	599-8253	大阪府堺市中区深阪２－１０－１４	大阪府堺市中区深阪１－１０－５	1120101004028	株式会社ダイキファイン
unit_million	8.csv	421	hq_rep_postal_same_addr_diff	537-0023	537-0023	大阪府大阪市東成区玉津３－１１－５	大阪府大阪市東成区玉津３ー１１－５	3120001052182	総合医療サービス株式会社
unit_million	8.csv	430	hq_rep_postal_same_addr_diff	581-0003	581-0003	大阪府八尾市本町６－４－６	大阪府八尾市本町６－７－１９	2122001018981	株式会社だいこく
unit_million	8.csv	439	hq_rep_postal_same_addr_diff	563-0041	563-0041	大阪府池田市満寿美町１１－２０	大阪府池田市満寿美町１２－２	9120902014812	満寿美通商有限会社
unit_million	8.csv	441	hq_rep_all_identical_long	598-0021	598-0021	大阪府泉佐野市日根野４４４６－３４	大阪府泉佐野市日根野４４４６－３４	9120101040420	株式会社ジェイ・ネット
unit_million	8.csv	448	hq_rep_all_identical_long	565-0875	565-0875	大阪府吹田市青山台３－１０－４－２	大阪府吹田市青山台３－１０－４－２	1120901030974	ホワイトビューティー株式会社
unit_million	8.csv	456	hq_rep_all_identical_long	879-6601	879-6601	大分県豊後大野市緒方町馬場３１－１	大分県豊後大野市緒方町馬場３１－１	5320001009672	株式会社ナガヨシ
unit_million	8.csv	463	hq_rep_postal_same_addr_diff	399-0033	399-0033	長野県松本市笹賀７１７８－１	長野県松本市笹賀３４５４－１アイリスＣ	5100002022119	株式会社ワイドデンタル
unit_million	8.csv	465	hq_rep_postal_same_addr_diff	386-0407	386-0407	長野県上田市長瀬２８８９－１	長野県上田市長瀬２８０５－７３	1100002016181	有限会社荻原食品
unit_million	8.csv	468	hq_rep_postal_same_addr_diff	384-0301	384-0301	長野県佐久市臼田１１０６－２	長野県佐久市臼田１６１５－３	3100001007171	株式会社小金澤商店
unit_million	8.csv	469	hq_rep_postal_same_addr_diff	386-0005	386-0005	長野県上田市古里８２７－３	長野県上田市古里８９－２５	9100001024995	株式会社フラワーファクトリーフルール
unit_million	8.csv	471	hq_rep_postal_same_addr_diff	399-8301	399-8301	長野県安曇野市穂高有明８１９５－１	長野県安曇野市穂高有明８１９５－５	3100001015133	株式会社コスモテック
unit_million	8.csv	473	hq_rep_all_identical_long	381-0402	381-0402	長野県下高井郡山ノ内町佐野２５８６－５	長野県下高井郡山ノ内町佐野２５８６－５	5100001012327	株式会社あぶらや燈千
unit_million	8.csv	475	hq_rep_postal_same_addr_diff	389-0601	389-0601	長野県埴科郡坂城町坂城６４２８	長野県埴科郡坂城町坂城６４３０	9100001011564	ル・プレ株式会社
unit_million	8.csv	489	hq_rep_postal_same_addr_diff	699-0201	699-0201	島根県松江市玉湯町玉造１２１３	島根県松江市玉湯町玉造３２－１０	3280003000256	株式会社玉造温泉まちデコ
unit_million	8.csv	490	hq_rep_postal_same_addr_diff	689-2301	689-2301	鳥取県東伯郡琴浦町大字八橋１４００番地	鳥取県東伯郡琴浦町八橋１４００	5270001004893	株式会社江原酒造本店
unit_million	8.csv	503	hq_rep_postal_same_addr_diff	111-0042	111-0042	東京都台東区寿１－２－３ＡＴビル５Ｆ	東京都台東区寿１－２－３ＡＴビル９Ｆ	4010501012150	株式会社ベンダー
unit_million	8.csv	510	hq_rep_postal_same_addr_diff	166-0004	166-0004	東京都杉並区阿佐谷南１－１２－５－３１０	東京都杉並区阿佐谷南１－１２－５クリオレミントン阿佐ヶ谷３１０	1011301013655	アクアプロ株式会社
unit_million	8.csv	515	hq_rep_postal_same_addr_diff	177-0032	177-0032	東京都練馬区谷原３－１９－１２	東京都練馬区谷原３－６－１２	9011601000692	イトヤ株式会社
unit_million	8.csv	518	hq_rep_postal_same_addr_diff	192-0045	192-0045	東京都八王子市大和田町２－７－１８	東京都八王子市大和田町２ー１０－１８エンゼルブレイュ八王子７０３号室	4010101002139	株式会社第一資源
unit_million	8.csv	529	hq_rep_all_identical_long	115-0043	115-0043	東京都北区神谷２－２０－１２－６０６	東京都北区神谷２－２０－１２－６０６	1011501019956	株式会社KARIU
unit_million	8.csv	530	hq_rep_postal_same_addr_diff	116-0012	116-0012	東京都荒川区東尾久２－３８－７	東京都荒川区東尾久２－４０－１３	8011502006732	株式会社アカナ
unit_million	8.csv	533	hq_rep_postal_same_addr_diff	182-0022	182-0022	東京都調布市国領町４－８－１プラザパレット２Ｆ	東京都調布市国領町２－５－１５グランタワー調布国領２５０２	7012401007640	ケンマージャパン株式会社
unit_million	8.csv	597	hq_rep_postal_same_addr_diff	151-0051	151-0051	東京都渋谷区千駄ヶ谷３－５２－８コウジュビル５Ｆ	東京都渋谷区千駄ヶ谷４－１１－５－６０２千駄ヶ谷ハウス	3011002024066	有限会社ランドスケーププロダクツ
unit_million	8.csv	598	hq_rep_postal_same_addr_diff	162-0041	162-0041	東京都新宿区早稲田鶴巻町５６０－２ＩＣＡビル４Ｆ	東京都新宿区早稲田鶴巻町５６０－２ＩＣＡビル	6011102023527	有限会社インターカルチャーアート
unit_million	8.csv	622	hq_rep_postal_same_addr_diff	160-0023	160-0023	東京都新宿区西新宿８－１６－２グランドウィング２Ｆ	東京都新宿区西新宿６－２３－１－１２０６	4011601013344	株式会社ウェルファー
unit_million	8.csv	634	hq_rep_postal_same_addr_diff	408-0041	408-0041	山梨県北杜市小淵沢町上笹尾３１８１	山梨県北杜市小淵沢町上笹尾３３３２－２３９４	3010901011819	株式会社ミヨシグループ
unit_million	8.csv	635	hq_rep_postal_same_addr_diff	142-0051	142-0051	東京都品川区平塚１－１０－７	東京都品川区平塚１－１０－８	2010701001748	株式会社ミネルバ
unit_million	8.csv	645	hq_rep_postal_same_addr_diff	120-0034	120-0034	東京都足立区千住３－１５ＢｏｒｓａＭｅｍｅｚａｗａ２０１	東京都足立区千住３－６６	6011801008002	株式会社栄屋商店
unit_million	8.csv	648	hq_rep_postal_same_addr_diff	133-0057	133-0057	東京都江戸川区西小岩１－２１－２０中真堂ビル	東京都江戸川区西小岩１ー２１ー２０	4011701005101	中真堂株式会社
unit_million	8.csv	653	hq_rep_all_identical_long	132-0035	132-0035	東京都江戸川区平井２－１６－１７	東京都江戸川区平井２－１６－１７	9011701008272	株式会社四八
unit_million	8.csv	657	hq_rep_postal_same_addr_diff	170-0005	170-0005	東京都豊島区南大塚１－４８－７藤門ビル	東京都豊島区南大塚１－４８－７藤門ビル６Ｆ	6013301008564	藤門商事株式会社
unit_million	8.csv	673	hq_rep_postal_same_addr_diff	135-0047	135-0047	東京都江東区富岡１－８－２天孝ビル４Ｆ	東京都江東区富岡１－２４－４ハイツ深川３０１	9010601045269	株式会社海琳堂
unit_million	8.csv	679	hq_rep_postal_same_addr_diff	135-0063	135-0063	東京都江東区有明１－４－１１－１３３２ＢｒｉｌｌｉａＭａｒｅ有明ＴＯＷＥＲ＆ＧＡ	東京都江東区有明１－４－１１－１３３２	2010601039161	株式会社イーモーション
unit_million	8.csv	683	hq_rep_postal_same_addr_diff	320-0056	320-0056	栃木県宇都宮市戸祭１－６－１５	栃木県宇都宮市戸祭１－６－１６	7060001001258	鹿沼化成工業株式会社
unit_million	8.csv	684	hq_rep_postal_same_addr_diff	329-2743	329-2743	栃木県那須塩原市南赤田３２２－１３	栃木県那須塩原市南赤田３２２－６０２	7060002024308	有限会社宮製材所
unit_million	8.csv	709	hq_rep_all_identical_long	323-0022	323-0022	栃木県小山市駅東通り１－２－２５	栃木県小山市駅東通り１－２－２５	5060002030134	有限会社ユニフォームさかした
unit_million	8.csv	715	hq_rep_postal_same_addr_diff	639-1132	639-1132	奈良県大和郡山市高田町８６－１	奈良県大和郡山市高田町９６－７ローレルコート郡山１００８号	5150001006035	株式会社花田材木店
unit_million	8.csv	728	hq_rep_all_identical_long	814-0104	814-0104	福岡県福岡市城南区別府３－１７－１７	福岡県福岡市城南区別府３－１７－１７	1290001004474	株式会社カクマル
unit_million	8.csv	741	hq_rep_postal_same_addr_diff	910-0825	910-0825	福井県福井市原目町１６－３５－１	福井県福井市原目町１６－１２－１	3210001009470	株式会社エル
unit_million	8.csv	749	hq_rep_postal_same_addr_diff	811-4143	811-4143	福岡県宗像市三郎丸６－１－３３第２コスモビル２Ｆ	福岡県宗像市三郎丸５－５－５	9290001065518	株式会社サードウェイブ
unit_million	8.csv	758	hq_rep_postal_same_addr_diff	965-0042	965-0042	福島県会津若松市大町１丁目１番４５号	福島県会津若松市大町１－１－４５	5380001017802	株式会社福西惣兵衛商店
unit_million	8.csv	767	hq_rep_all_identical_long	658-0054	658-0054	兵庫県神戸市東灘区御影中町６－２－４	兵庫県神戸市東灘区御影中町６－２－４	1140001003631	太平洋商事株式会社
unit_million	8.csv	769	hq_rep_postal_same_addr_diff	658-0073	658-0073	兵庫県神戸市東灘区西岡本２－７－３	兵庫県神戸市東灘区西岡本２－７－１－３４１	4140001011417	株式会社ヤマーズインターナショナル
unit_million	8.csv	775	hq_rep_postal_same_addr_diff	677-0043	677-0043	兵庫県西脇市下戸田２７０－２３	兵庫県西脇市下戸田４１２－２	4140001075420	株式会社カナダ
unit_million	8.csv	781	hq_rep_postal_same_addr_diff	666-0262	666-0262	兵庫県川辺郡猪名川町伏見台２－５－３３	兵庫県川辺郡猪名川町伏見台２－５－４６	5140001080650	株式会社マックスプラン
unit_million	8.csv	785	hq_rep_postal_same_addr_diff	673-1425	673-1425	兵庫県加東市西古瀬９２６－２	兵庫県加東市西古瀬７２９－１	7140001075120	株式会社マルキン
unit_million	8.csv	794	hq_rep_all_identical_long	007-0850	007-0850	北海道札幌市東区北５０条東４－１－１	北海道札幌市東区北５０条東４－１－１	1430002026338	有限会社丸や山口商店
unit_million	8.csv	799	hq_rep_postal_same_addr_diff	643-0006	643-0006	和歌山県有田郡湯浅町田１１１８－１	和歌山県有田郡湯浅町田３０９－２３	9170001007085	株式会社アルプス
unit_million	8.csv	802	hq_rep_postal_same_addr_diff	649-2211	649-2211	和歌山県西牟婁郡白浜町３３４０番地の５２	和歌山県西牟婁郡白浜町１０８９―１４	7170001009141	前川石油株式会社
unit_million	8.csv	803	hq_rep_postal_same_addr_diff	646-0022	646-0022	和歌山県田辺市東山１－１８－５	和歌山県田辺市東山２－２－５	4170001008674	株式会社三幸商事
unit_million	8.csv	807	hq_rep_postal_same_addr_diff	640-8441	640-8441	和歌山県和歌山市栄谷２２－７	和歌山県和歌山市栄谷９５９－２１９	7170001001478	シゲタ巧芸紙業株式会社
unit_million	8.csv	808	hq_rep_all_identical_long	649-4115	649-4115	和歌山県東牟婁郡串本町古座１６２	和歌山県東牟婁郡串本町古座１６２	2170001013940	株式会社CORVETTE
unit_million	8.csv	836	hq_rep_postal_same_addr_diff	883-0067	883-0067	宮崎県日向市亀崎東１－１１６	宮崎県日向市亀崎東１－１１７	1350001005953	株式会社インテリア日向
unit_million	8.csv	837	hq_rep_postal_same_addr_diff	811-4234	811-4234	福岡県遠賀郡岡垣町高倉５６７－１	福岡県遠賀郡岡垣町高倉１０５９－４	8290801011135	株式会社セイル・オン
unit_million	8.csv	844	hq_rep_all_identical_long	241-0831	241-0831	神奈川県横浜市旭区左近山４４８－３左近山団地９街区５棟２０３	神奈川県横浜市旭区左近山４４８－３左近山団地９街区５棟２０３	2020001009755	兼藤産業株式会社
unit_million	8.csv	858	hq_rep_postal_same_addr_diff	426-0043	426-0043	静岡県藤枝市大新島７１７－１	静岡県藤枝市大新島６９７	6080002017616	志太ケミカル株式会社
unit_million	8.csv	869	hq_rep_postal_same_addr_diff	190-0013	190-0013	東京都立川市富士見町１－３４－１ＡＭＡＮＯビル７Ｆ	東京都立川市富士見町１－５－１３	3090001012231	足柄工業株式会社
unit_million	8.csv	877	hq_rep_postal_same_addr_diff	964-0202	964-0202	福島県二本松市針道字田谷８０	福島県二本松市針道大町表２６５	5380001009535	トーヨーワークス株式会社
unit_million	8.csv	881	hq_rep_postal_same_addr_diff	754-0002	754-0002	山口県山口市小郡下郷８４４番地４	山口県山口市小郡下郷７００―２	2250002001548	株式会社メディカルフェイス
unit_million	8.csv	886	hq_rep_postal_same_addr_diff	601-1123	601-1123	京都府京都市左京区静市市原町９	京都府京都市左京区静市市原町６	4130002005352	有限会社三榮
unit_million	8.csv	891	hq_rep_postal_same_addr_diff	600-8357	600-8357	京都府京都市下京区黒門通五条上ル柿本町５８８－２２	京都府京都市下京区猪熊通五条上ル柿本町５９３－２グレーシアス堀川１０	7021001053103	株式会社YOKOITO
unit_million	8.csv	893	hq_rep_postal_same_addr_diff	923-0003	923-0003	石川県小松市安宅町ヨ７７	石川県小松市安宅町ヘ１－１	8220001014647	株式会社エー・エム・アイ
unit_million	8.csv	895	hq_rep_postal_same_addr_diff	090-0061	090-0061	北海道北見市東陵町１－３	北海道北見市東陵町２６－１	3460301004568	株式会社住計画aims
unit_million	8.csv	897	hq_rep_postal_same_addr_diff	629-0323	629-0323	京都府南丹市日吉町田原石詰口１４	京都府南丹市日吉町田原東雲３－３	1010401130716	株式会社西原エンタープライズ
unit_million	8.csv	898	hq_rep_postal_same_addr_diff	039-3215	039-3215	青森県上北郡六ヶ所村倉内字笹崎１１５７	青森県上北郡六ヶ所村倉内笹崎１１５７	6420001012987	三友鉱業株式会社
unit_million	8.csv	899	hq_rep_all_identical_long	949-8203	949-8203	新潟県中魚沼郡津南町赤沢１９６６－１	新潟県中魚沼郡津南町赤沢１９６６－１	4110001032052	株式会社つなんポーク
unit_million	8.csv	900	hq_rep_all_identical_long	889-3207	889-3207	宮崎県日南市南郷町東町１２－１２	宮崎県日南市南郷町東町１２－１２	4350002017086	有限会社酒の神惠
unit_million	8.csv	917	hq_rep_postal_same_addr_diff	567-0085	567-0085	大阪府茨木市彩都あさぎ２－６－２１	大阪府茨木市彩都あさぎ２－８－２１－７０３	5120901020559	ジェイエムエンジニアリング株式会社
unit_million	8.csv	921	hq_rep_all_identical_long	158-0093	158-0093	東京都世田谷区上野毛２－２６－８	東京都世田谷区上野毛２－２６－８	7010901017523	株式会社イオンライフ
unit_million	8.csv	922	hq_rep_postal_same_addr_diff	092-0068	092-0068	北海道網走郡美幌町三橋町１－１２－１７	北海道網走郡美幌町三橋町１－２２－３	9460301004570	株式会社ラモード
unit_million	8.csv	929	hq_rep_postal_same_addr_diff	663-8184	663-8184	兵庫県西宮市鳴尾町３－７－４	兵庫県西宮市鳴尾町３－７－４－５０１	2140001097862	株式会社瀧川薬局
unit_million	8.csv	932	hq_rep_postal_same_addr_diff	052-0014	052-0014	北海道伊達市舟岡町２１２－９	北海道伊達市舟岡町１８５－３	9430002063357	有限会社伊達光調剤薬局
unit_million	8.csv	933	hq_rep_postal_same_addr_diff	300-2307	300-2307	茨城県つくばみらい市板橋２８４４－２５９	茨城県つくばみらい市板橋３１０９－３	5050002038186	有限会社ビッグドラッグ
unit_million	8.csv	941	hq_rep_postal_same_addr_diff	877-0000	877-0000	大分県日田市渡里１１３５－１	大分県日田市渡里９９６－３	5320001010473	株式会社九三石油販売
unit_million	8.csv	964	hq_rep_all_identical_long	224-0021	224-0021	神奈川県横浜市都筑区北山田５－４－１４	神奈川県横浜市都筑区北山田５－４－１４	3020001082248	Celio株式会社
unit_million	8.csv	975	hq_rep_postal_same_addr_diff	293-0001	293-0001	千葉県富津市大堀１０８２－１	千葉県富津市大堀２－９－２０	8040001116362	株式会社サンエイト
unit_million	8.csv	976	hq_rep_postal_same_addr_diff	399-4511	399-4511	長野県上伊那郡南箕輪村５５５３－３	長野県上伊那郡南箕輪村５５６４―２	6100002033651	有限会社プライム・ワン
